,id,source,url
445,445,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/cong-chief-kharge-condemns-pm-modis-remark-about-wealth-distribution-clarifies-caste-census/videoshow/110151915.cms'
446,446,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/congress-will-do-x-ray-of-country-through-caste-census-says-rahul-gandhi/articleshow/110054368.cms'
447,447,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/campaigning-ends-for-third-phase-of-lok-sabha-elections-high-stakes-for-bjp/articleshow/109862630.cms'
448,448,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/narendra-modis-counter-to-congress-not-equally-rich-but-equally-poor/articleshow/109688376.cms'
449,449,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/madhya-pradesh/madhya-pradesh-curtains-come-down-on-electioneering-for-third-phase-of-lok-sabha-polls-in-9-seats/articleshow/109860625.cms'
450,450,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/rahul-gandhi-once-again-bats-for-caste-survey-economic-review-to-scrap-agniveer-scheme/articleshow/109853009.cms'
451,451,b'Economic Times',b'https://economictimes.indiatimes.com/news/politics-and-nation/wealth-has-to-be-properly-distributed-rahul-gandhi/articleshow/109845638.cms'
452,452,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/exit-polls-lok-sabha-elections-2024-seven-reasons-why-predictions-for-bjp-or-congress-may-go-wrong/articleshow/110590798.cms'
453,453,b'Economic Times',b'https://economictimes.indiatimes.com/news/elections/lok-sabha/india/will-conduct-caste-survey-scrap-agniveer-scheme-says-rahul-gandhi/articleshow/109703878.cms'
454,454,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hyderabad/congress-hopes-for-repeat-show-in-ls-reserved-seats/articleshow/110240293.cms'
455,455,b'The Times of India',b'https://timesofindia.indiatimes.com/india/congress-provided-quotas-to-minorities-but-not-on-basis-of-religion-jairam-ramesh/articleshow/110247629.cms'
456,456,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hyderabad/pm-mum-on-caste-census-says-revanth/articleshow/109961800.cms'
457,457,b'The Times of India',b'https://timesofindia.indiatimes.com/city/bengaluru/lok-sabha-election-2024-water-projects-to-take-centre-stage-in-phase-2-polls-in-karnataka/articleshow/109709377.cms'
458,458,b'The Times of India',b'https://timesofindia.indiatimes.com/india/can-govt-take-over-your-property-and-distribute-it-among-the-poor/articleshow/109940089.cms'
459,459,b'The Times of India',b'https://timesofindia.indiatimes.com/short-videos/news/jairam-ramesh-will-pm-modi-increase-the-50-percent-reservation-quota-limit/shorttakes/110249428.cms'
460,460,b'The Times of India',b'https://timesofindia.indiatimes.com/india/why-caste-quota-is-a-hot-button-in-karnataka-politics/articleshow/109708762.cms'
461,461,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hyderabad/caste-census-very-essential-rahul-gandhi/articleshow/109994158.cms'
462,462,b'The Times of India',b'https://timesofindia.indiatimes.com/city/bengaluru/lok-sabha-polls-done-politicians-brace-for-3-more-elections/articleshow/109945257.cms'
463,463,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hyderabad/doubts-over-t-local-bodies-polls-amid-bc-quota-demand/articleshow/110221108.cms'
464,464,b'The Times of India',b'https://timesofindia.indiatimes.com/city/bengaluru/drought-relief-pay-hike-immediate-challenges-for-govt/articleshow/110023087.cms'
465,465,b'The Times of India',b'https://timesofindia.indiatimes.com/city/lucknow/pitrodas-statements-behind-congs-campaign-pitch-shaina/articleshow/110045919.cms'
466,466,b'The Times of India',b'https://timesofindia.indiatimes.com/city/ranchi/outgoing-pm-panicking-has-helped-reach-cong-manifesto-to-masses-says-jairam/articleshow/110170726.cms'
467,467,b'The Times of India',b'https://timesofindia.indiatimes.com/india/does-art-39b-allow-govt-to-take-over-your-property/articleshow/110161236.cms'
468,468,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hyderabad/hold-polls-to-panchayats-only-after-telanganas-caste-census/articleshow/110160859.cms'
469,469,b'The Times of India',b'https://timesofindia.indiatimes.com/city/lucknow/friends-turn-foe-saga-on-the-play-in-sitapur/articleshow/110047440.cms'
470,470,b'The Times of India',b'https://timesofindia.indiatimes.com/city/gurgaon/in-city-of-migrants-non-natives-are-a-thin-slice-of-total-voters/articleshow/110128616.cms'
471,471,b'The Times of India',b'https://timesofindia.indiatimes.com/congress-manifesto-is-talking-point-on-grounddefections-have-made-no-dent-on-our-party-bjp-is-desperate/articleshow/109734878.cms'
472,472,b'The Times of India',b'https://timesofindia.indiatimes.com/india/congress-will-do-x-ray-of-country-through-caste-census-rahul-gandhi/articleshow/110055279.cms'
473,473,b'The Times of India',b'https://timesofindia.indiatimes.com/city/lucknow/burden-of-cow-slaughter-on-voters-if-congress-comes-to-power-yogi/articleshow/110065109.cms'
474,474,b'The Times of India',b'https://timesofindia.indiatimes.com/blogs/toi-edit-page/congress-manifesto-is-talking-point-on-grounddefections-have-made-no-dent-on-our-party-bjp-is-desperate/'
475,475,b'The Times of India',b'https://timesofindia.indiatimes.com/city/lucknow/lucknow-needs-an-mp-who-is-available-round-the-clock-ravidas-mehrotra/articleshow/110066797.cms'
476,476,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hyderabad/revanth-joins-raga-in-rae-bareli-rally/articleshow/109828409.cms'
477,477,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hyderabad/bhagwat-rss-fully-backs-reservations/articleshow/109675716.cms'
478,478,b'The Times of India',b'https://timesofindia.indiatimes.com/city/bengaluru/congresss-challenge-lies-in-winning-lingayats-over-in-karnataka/articleshow/109677418.cms'
479,479,b'The Times of India',b'https://timesofindia.indiatimes.com/india/pm-modi-wants-to-take-away-reservation-says-rahul-gandhi-at-telangana-rally/articleshow/109858831.cms'
480,480,b'The Times of India',b'https://timesofindia.indiatimes.com/india/lok-sabha-exit-poll-2024-when-and-where-to-watch-exit-poll-results-all-you-need-to-know/articleshow/110562948.cms'
481,481,b'The Times of India',b'https://timesofindia.indiatimes.com/india/madhya-pradesh-curtains-come-down-on-electioneering-for-third-phase-of-ls-polls-in-9-seats/articleshow/109860315.cms'
482,482,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hyderabad/rahul-gandhi-announces-telangana-model-promises-for-national-level-implementation/articleshow/109866452.cms'
483,483,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hyderabad/rahul-gandhi-to-narendra-modi-are-you-ready-to-lift-50-cap/articleshow/109868412.cms'
484,484,b'The Times of India',b'https://timesofindia.indiatimes.com/city/varanasi/pm-lowering-his-dignity-by-using-objectionable-words-for-the-opposition/articleshow/110447462.cms'
485,485,b'The Times of India',b'https://timesofindia.indiatimes.com/blogs/blunt-frank/the-debate-on-congress-manifesto/'
486,486,b'The Times of India',b'https://timesofindia.indiatimes.com/india/cannot-fool-people-here-tejashwi-yadav-slams-pm-modi-accuses-him-of-trying-to-end-reservation/articleshow/110423045.cms'
487,487,b'The Times of India',b'https://timesofindia.indiatimes.com/india/lok-sabha-elections-phase-3-voting-in-94-constituencies-across-11-states-and-union-territories-in-phase-3/articleshow/109889264.cms'
488,488,b'The Times of India',b'https://timesofindia.indiatimes.com/city/kolhapur/quota-based-on-religion-did-not-cross-our-minds-sharad-pawar/articleshow/109799974.cms'
489,489,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hyderabad/increase-bc-quota-to-55-for-local-body-polls-brs/articleshow/110344813.cms'
490,490,b'The Times of India',b'https://timesofindia.indiatimes.com/city/chandigarh/system-bias-against-lower-castes-rahul-gandhis-address-in-panchkula/articleshow/110346124.cms'
491,491,b'The Times of India',b'https://timesofindia.indiatimes.com/india/country-will-see-new-film-to-be-released-on-june-4-akhilesh-yadav/articleshow/110336618.cms'
492,492,b'The Times of India',b'https://timesofindia.indiatimes.com/city/indore/congress-will-remove-50-reservation-cap-rahul-gandhi/articleshow/109900465.cms'
493,493,b'The Times of India',b'https://timesofindia.indiatimes.com/city/chandigarh/rahul-gandhi-to-address-samvidhan-samman-sammelan-in-panchkula-today/articleshow/110316251.cms'
494,494,b'The Times of India',b'https://timesofindia.indiatimes.com/india/congress-chief-kharge-targets-bjp-for-failure-to-tackle-unemployment-inflation-terms-pm-modi-as-lord-of-liars/articleshow/110308958.cms'
495,495,b'The Times of India',b'https://timesofindia.indiatimes.com/india/modi-jhoothon-ka-sardar-congress-chief-kharge-at-haryana-rally/articleshow/110305998.cms'
496,496,b'The Times of India',b'https://timesofindia.indiatimes.com/city/varanasi/party-workers-break-barricades-reach-near-akhileshs-car-in-sant-kabir-nagar/articleshow/110298571.cms'
497,497,b'The Times of India',b'https://timesofindia.indiatimes.com/less-hawa-more-haq-in-bihar/articleshow/109925803.cms'
498,498,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hyderabad/backward-classes-bc-aspirants-in-2024-lok-sabha-elections/articleshow/109930957.cms'
499,499,b'The Times of India',b'https://timesofindia.indiatimes.com/city/hyderabad/deputy-chief-minister-bhatti-vikramarka-ensures-justice-for-oppressed/articleshow/109931171.cms'
500,500,b'The Times of India',b'https://timesofindia.indiatimes.com/india/president-was-not-allowed-to-attend-temple-event-as-she-is-an-adivasi-rahul-gandhi/articleshow/109704840.cms'
501,501,b'The Times of India',b'https://timesofindia.indiatimes.com/city/ahmedabad/rahul-gandhi-caste-census-and-economic-survey-promised-if-congress-voted-to-power/articleshow/109706960.cms'
502,502,b'Daily Mail Online',b'https://www.dailymail.co.uk/wires/reuters/article-13387605/India-BJPs-election-videos-targeting-Muslims-opposition-spark-outrage.html'
503,503,b'Daily Mail Online',b'https://www.dailymail.co.uk/wires/reuters/article-13387081/India-BJPs-election-videos-targeting-Muslims-opposition-spark-outrage.html'
504,504,b'Financial Times News',b'https://www.ft.com/content/900da4c0-17f2-4df4-86b0-1b519a42358c'
505,505,b'Financial Times News',b'https://www.ft.com/content/3a1b12e9-c7f0-4eaa-8882-36781d2458e3'
506,506,b'MoneyControl',b'https://www.moneycontrol.com/elections/lok-sabha-election/india-bloc-to-get-decisive-mandate-due-to-congress-campaign-jairam-ramesh-article-12737842.html'
507,507,b'MoneyControl',b'https://www.moneycontrol.com/news/politics/i-am-50-in-population-i-want-50-in-wealth-rahul-gandhi-again-stirs-poll-pot-with-redistribution-ladle-12714633.html'
508,508,b'MoneyControl',b'https://www.moneycontrol.com/elections/lok-sabha-election/why-target-muslims-only-i-have-five-children-kharge-on-kharge-on-pm-modis-mangalsutra-and-muslims-remarks-article-12712008.html'
509,509,b'MoneyControl',b'https://www.moneycontrol.com/elections/lok-sabha-election/an-expensive-wishlist-congress-manifesto-promises-can-cost-the-exchequer-rs-15-lakh-crore-article-12716729.html'
510,510,b'MoneyControl',b'https://www.moneycontrol.com/elections/lok-sabha-election/indian-economy-will-regress-into-fragile-five-if-congress-manifesto-to-be-implemented-nirmala-article-12714664.html'
511,511,b'MoneyControl',b'https://www.moneycontrol.com/elections/lok-sabha-election/bjp-wiped-out-from-south-india-halved-elsewhere-congresss-jairam-ramesh-article-12722675.html'
512,512,b'MoneyControl',b'https://www.moneycontrol.com/news/india/ncbc-seeks-clarity-on-muslim-obc-quota-from-karnataka-government-12720081.html'
513,513,b'MoneyControl',b'https://www.moneycontrol.com/elections/lok-sabha-election/full-transcript-of-pm-modis-exclusive-interview-to-network18-2-article-12710706.html'
514,514,b'MoneyControl',b'https://www.moneycontrol.com/elections/lok-sabha-election/full-transcript-of-amit-shahs-exclusive-interview-to-network18-article-12713435.html'
515,515,b'MoneyControl',b'https://www.moneycontrol.com/elections/lok-sabha-election/bjp-rss-want-to-change-constitution-this-election-is-aimed-at-saving-it-rahul-gandhi-article-12715595.html'
516,516,b'MoneyControl',b'https://www.moneycontrol.com/news/opinion/decoding-economics-the-economic-basis-of-identity-politics-12728851.html'
517,517,b'MoneyControl',b'https://www.moneycontrol.com/elections/lok-sabha-election/election-wrap-jairam-ramesh-on-reservation-how-the-battle-for-amethi-has-come-down-to-legacy-vs-welfare-and-more-article-12726447.html'
518,518,b'MoneyControl',b'https://www.moneycontrol.com/elections/lok-sabha-election/mutton-mangalsutra-mughals-mallikarjun-kharge-says-pm-modi-fond-of-m-words-article-12719523.html'
519,519,b'MoneyControl',b'https://www.moneycontrol.com/elections/lok-sabha-election/congress-mahalakshmi-cash-transfer-scheme-could-cost-between-rs-2-lakh-crore-and-rs-5-lakh-crore-article-12715725.html'
520,520,b'NDTV',b'https://www.ndtv.com/india-news/lok-sabha-elections-2024-no-mention-concoction-shashi-tharoor-on-bjps-mangalsutra-charge-5567802'
521,521,b'NDTV',b'https://www.ndtv.com/india-news/who-is-anand-sharma-the-congress-candidate-in-himachal-pradesh-s-kangra-5566181'
522,522,b'NDTV',b'https://www.ndtv.com/india-news/rahul-gandhi-2024-lok-sabha-election-will-remove-50-cap-give-as-much-reservation-as-needed-rahul-gandhi-5600491'
523,523,b'NDTV',b'https://www.ndtv.com/opinion/lok-sabha-polls-can-telangana-help-bjp-boost-its-tally-in-south-india-5630604'
524,524,b'NDTV',b'https://www.ndtv.com/india-news/system-heavily-aligned-against-lower-castes-i-know-it-inside-out-rahul-gandhi-5724966'
525,525,b'NDTV',b'https://www.ndtv.com/india-news/rahul-gandhi-akhilesh-yadav-chat-on-stage-as-rally-cancelled-over-chaos-5703191'
526,526,b'NDTV',b'https://www.ndtv.com/india-news/lok-sabha-polls-2024-voting-underway-in-10-lok-sabha-constituencies-in-up-5605708'
527,527,b'NDTV',b'https://www.ndtv.com/india-news/phase-3-of-voting-in-uttar-pradesh-a-test-for-samajwadi-party-bastion-5592375'
528,528,b'NDTV',b'https://www.ndtv.com/india-news/economy-would-regress-into-fragile-five-if-nirmala-sitharaman-attacks-congress-5589662'
529,529,b'NDTV',b'https://www.ndtv.com/india-news/mallikarjun-kharge-pm-narendra-modi-poors-have-more-children-why-do-you-only-talk-about-muslims-m-kharge-to-pm-5561766'
530,530,b'Rediff.com India Ltd.',b'https://www.rediff.com/news/report/phase-3-fate-of-shah-scindia-among-1300-candidates-to-be-sealed-on-tuesday/20240506.htm'
531,531,b'Rediff.com India Ltd.',b'https://www.rediff.com/news/report/leave-alone-400-seats-bjp-wont-get-more-than-rahul/20240506.htm'
532,532,b'Rediff.com India Ltd.',b'https://www.rediff.com/news/report/campaigning-ends-for-third-phase-high-stakes-for-bjp/20240505.htm'
533,533,b'Hindustan Times',b'https://www.hindustantimes.com/cities/pune-news/rahul-gandhi-should-apologise-for-politicising-rohith-vemula-s-death-says-sitharaman-101714850152114.html'
534,534,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/goldman-sees-india-stocks-bonds-031321632.html'
535,535,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/foreigners-lift-india-derivative-holdings-074655288.html'
536,536,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/foreigners-sell-indian-stocks-election-042821104.html'
537,537,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/fitch-sees-india-rupee-rebounding-013000789.html'
538,538,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/adani-talks-banks-borrow-600-064334397.html'
539,539,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/tesla-vs-tesla-us-carmaker-114200415.html'
540,540,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/rotten-bananas-scorching-india-expose-000021932.html'
541,541,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/bank-america-bullish-rupee-despite-070209278.html'
542,542,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/indian-bonds-among-least-vulnerable-002401584.html'
543,543,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/adani-green-profit-falls-70-095519000.html'
544,544,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/big-ipos-seen-making-comeback-013000539.html'
545,545,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/fear-gauge-india-jumps-stock-084637294.html'
546,546,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/indias-economy-good-bad-ugly-234016273.html'
547,547,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/tesla-suing-indian-company-using-232942515.html'
548,548,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/citi-sees-rupee-favorite-asia-013000876.html'
549,549,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/big-modi-victory-seen-fueling-051902995.html'
550,550,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/election-jitters-push-bets-rupee-031822273.html'
551,551,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/google-picks-southern-indian-state-095528822.html'
552,552,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/openai-launch-tool-detect-images-133654366.html'
553,553,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/bullish-case-indian-rupee-dented-215234769.html'
554,554,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/inside-story-elon-musk-mass-100216814.html'
555,555,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/foreigners-most-short-india-stocks-062342323.html'
556,556,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/india-wins-p-outlook-boost-085252243.html'
557,557,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/musk-trip-beijing-india-snub-130656588.html'
558,558,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/modi-needs-tough-reforms-third-043217768.html'
559,559,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/macquarie-eyes-rise-protectionism-upcoming-011750364.html'
560,560,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/extreme-heat-helps-push-india-053004565.html'
561,561,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/deadly-heat-covers-northern-india-082201523.html'
562,562,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/modi-400-seat-dream-doubt-044540870.html'
563,563,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/mirae-asset-says-india-may-070933808.html'
564,564,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/video/hindu-temple-reveals-modi-plans-040000609.html'
565,565,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/india-biggest-junk-bond-faces-070520691.html'
566,566,b'Yahoo! Finance',b'https://ca.finance.yahoo.com/news/indian-stocks-tend-reward-investors-052851899.html'
567,567,b'Yahoo News',b'https://sg.news.yahoo.com/least-16-dead-mostly-children-171451740.html'
568,568,b'Yahoo News',b'https://sg.news.yahoo.com/indias-top-court-orders-release-083712904.html'
569,569,b'Yahoo News',b'https://sg.news.yahoo.com/india-vote-chance-kashmiris-signal-035512364.html'
570,570,b'Yahoo News',b'https://sg.news.yahoo.com/modis-home-state-gujarat-among-013514508.html'
571,571,b'Yahoo News',b'https://sg.news.yahoo.com/indias-government-lifts-ban-onion-111722726.html'
572,572,b'Yahoo News',b'https://sg.news.yahoo.com/pm-modi-vote-indias-marathon-013145882.html'
573,573,b'Yahoo News',b'https://sg.news.yahoo.com/india-deports-myanmar-refugees-fled-113346646.html'
574,574,b'Yahoo News',b'https://sg.news.yahoo.com/ups-parcel-tracking-tags-india-064300495.html'
575,575,b'Yahoo News',b'https://sg.news.yahoo.com/hindu-nation-religion-trumps-caste-025856506.html'
576,576,b'Yahoo News',b'https://sg.news.yahoo.com/police-violence-hit-indian-state-114543136.html'
577,577,b'Yahoo News',b'https://sg.news.yahoo.com/monks-muslims-vote-demand-rights-084150963.html'
578,578,b'Yahoo News',b'https://sg.news.yahoo.com/indian-stocks-scale-peaks-rising-023835296.html'
579,579,b'Yahoo News',b'https://sg.news.yahoo.com/india-poll-watchdogs-inaction-lets-062520748.html'
580,580,b'Yahoo News',b'https://sg.news.yahoo.com/india-court-urges-heatwave-emergency-105141380.html'
581,581,b'Yahoo News',b'https://sg.news.yahoo.com/indias-modi-skips-election-kashmir-031443298.html'
582,582,b'Yahoo News',b'https://sg.news.yahoo.com/indian-hong-kong-satirists-win-194458325.html'
583,583,b'Yahoo News',b'https://sg.news.yahoo.com/factbox-investors-expect-indias-election-010654797.html'
584,584,b'Yahoo News',b'https://sg.news.yahoo.com/business-bollywood-votes-india-election-015911327.html'
585,585,b'Yahoo News',b'https://sg.news.yahoo.com/analysis-low-turnout-apathy-india-090104213.html'
586,586,b'Yahoo News',b'https://sg.news.yahoo.com/indias-government-spoilt-choice-25-055912287.html'
587,587,b'Yahoo News',b'https://sg.news.yahoo.com/india-begins-voting-fifth-phase-023615161.html'
588,588,b'Yahoo News',b'https://sg.news.yahoo.com/india-court-urges-national-emergency-065000667.html'
589,589,b'Yahoo News',b'https://sg.news.yahoo.com/released-opposition-leader-urges-indians-090346397.html'
590,590,b'Yahoo News',b'https://sg.news.yahoo.com/canada-arrests-three-over-killing-191456304.html'
591,591,b'Yahoo News',b'https://sg.news.yahoo.com/sea-saffron-indias-modi-visits-130208351.html'
592,592,b'Yahoo News',b'https://sg.news.yahoo.com/india-bjps-election-videos-targeting-112425609.html'
593,593,b'Yahoo News',b'https://sg.news.yahoo.com/kashmirs-srinagar-votes-large-numbers-142711475.html'
594,594,b'Yahoo News',b'https://sg.news.yahoo.com/high-security-indias-manipur-anniversary-033849799.html'
595,595,b'Yahoo News',b'https://sg.news.yahoo.com/india-vote-resume-kashmir-poised-210347822.html'
596,596,b'Yahoo News',b'https://sg.news.yahoo.com/indias-gruelling-acrimonious-election-campaign-135418108.html'
597,597,b'Yahoo News',b'https://sg.news.yahoo.com/modi-files-candidacy-india-election-065936298.html'
598,598,b'Yahoo News',b'https://sg.news.yahoo.com/indias-massive-election-faces-heatwave-031858347.html'
599,599,b'Yahoo News',b'https://sg.news.yahoo.com/bail-firebrand-indian-politician-poses-085034129.html'
600,600,b'Yahoo News',b'https://sg.news.yahoo.com/islanders-indias-election-climate-change-100600282.html'
601,601,b'Yahoo News',b'https://sg.news.yahoo.com/india-opposition-criticises-pm-modi-102508513.html'
602,602,b'Yahoo News',b'https://sg.news.yahoo.com/scarred-2020-hindu-muslim-riots-105421937.html'
603,603,b'Yahoo News',b'https://sg.news.yahoo.com/indias-march-qtr-gdp-growth-121008103.html'
604,604,b'Yahoo News',b'https://sg.news.yahoo.com/modis-struggling-rivals-vote-india-210248516.html'
605,605,b'Yahoo News',b'https://sg.news.yahoo.com/indian-lawmaker-allied-modis-bjp-222321733.html'
606,606,b'Yahoo News',b'https://sg.news.yahoo.com/india-shuts-schools-temperatures-soar-064647975.html'
607,607,b'Yahoo News',b'https://sg.news.yahoo.com/india-pm-modis-party-deletes-133950282.html'
608,608,b'Yahoo News',b'https://sg.news.yahoo.com/four-children-among-27-dead-043020783.html'
609,609,b'Yahoo News',b'https://sg.news.yahoo.com/india-equity-options-pricing-no-080222123.html'
610,610,b'Yahoo News',b'https://sg.news.yahoo.com/indian-forest-activist-coalface-mining-024825284.html'
611,611,b'Yahoo News',b'https://sg.news.yahoo.com/india-opposition-social-media-chief-075151621.html'
612,612,b'Yahoo News',b'https://sg.news.yahoo.com/ex-indian-pm-grandson-accused-122912859.html'
613,613,b'Yahoo News',b'https://sg.news.yahoo.com/indias-top-court-releases-jailed-091017914.html'
614,614,b'Yahoo News',b'https://sg.news.yahoo.com/india-top-court-grants-temporary-084351661.html'
615,615,b'Yahoo News',b'https://sg.news.yahoo.com/inheritance-tax-cannot-remove-inequality-062830621.html'
616,616,b'Yahoo News',b'https://sg.news.yahoo.com/indian-pm-modi-says-does-184638935.html'
617,617,b'Yahoo! Finance',b'https://uk.finance.yahoo.com/news/extreme-heat-helps-push-india-053004565.html'
618,618,b'Yahoo! Finance',b'https://uk.finance.yahoo.com/news/adani-talks-banks-borrow-600-064334397.html'
619,619,b'Yahoo! Finance',b'https://uk.finance.yahoo.com/news/goldman-sees-india-stocks-bonds-031321632.html'
620,620,b'Yahoo! Finance',b'https://uk.finance.yahoo.com/news/inside-story-elon-musk-mass-100216814.html'
621,621,b'Yahoo! Finance',b'https://uk.finance.yahoo.com/news/citi-sees-rupee-favorite-asia-013000876.html'
622,622,b'Yahoo! Finance',b'https://uk.finance.yahoo.com/news/big-modi-victory-seen-fueling-051902995.html'
623,623,b'Yahoo! Finance',b'https://uk.finance.yahoo.com/news/foreigners-most-short-india-stocks-062342323.html'
624,624,b'Yahoo! Finance',b'https://uk.finance.yahoo.com/news/bullish-case-indian-rupee-dented-215234769.html'
625,625,b'Reuters',b'https://www.reuters.com/business/ups-make-some-parcel-tracking-tags-india-executive-says-2024-05-29/'
626,626,b'Reuters',b'https://www.reuters.com/markets/commodities/india-set-wheat-imports-after-six-years-shore-up-reserves-2024-05-29/'
627,627,b'Reuters',b'https://www.reuters.com/world/india/fire-entertainment-venue-kills-least-24-people-western-india-2024-05-25/'
628,628,b'Reuters',b'https://www.reuters.com/world/india/what-investors-expect-indias-election-outcome-2024-05-27/'
629,629,b'Reuters',b'https://www.reuters.com/world/india/modis-return-will-power-indias-defence-infra-stocks-motilal-oswals-agrawal-says-2024-05-27/'
630,630,b'AP NEWS',b'https://apnews.com/article/india-general-election-modi-muslim-hindu-campaign-49a55f4caa199e72dfa9ae081b4e38b2'
631,631,b'AP NEWS',b'https://apnews.com/article/india-general-election-modi-bjp-eb3af801bcddc2e2ae05318df8dfe856'
632,632,b'AP NEWS',b'https://apnews.com/article/spelling-bee-indian-americans-immigration-b14ba87533dfcd8af813de568ee5958f'
633,633,b'AP NEWS',b'https://apnews.com/article/india-general-elections-muslims-modi-c01281195f71a4c8b4bd53146695a0e5'
